identifier,section,parameter,value
K.k01_06_07ph2015@senstadt,Bodenkundliche Kennwerte 2015 (Umweltatlas),Ausdehnung,"EPSG:4258: 13,08, 52,33, 13,77, 52,69"
K.k01_06_07ph2015@senstadt,Bodenkundliche Kennwerte 2015 (Umweltatlas),Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2)  der Lizenz lautet ""Umweltatlas Berlin / [Titel des Datensatzes]""."
K.k01_06_07ph2015@senstadt,Bodenkundliche Kennwerte 2015 (Umweltatlas),Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.k01_06_07ph2015@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wfs/data/senstadt/s_boden_wfs2_2015
K.k01_06_07ph2015@senstadt,Technische Angaben,Standard,WFS
K.k01_06_07ph2015@senstadt,Technische Angaben,Version,1.0.0
K.k01_06_07ph2015@senstadt,Technische Angaben,Version,1.1.0
K.k01_06_07ph2015@senstadt,Technische Angaben,Version,2.0.0
K.k01_06_07ph2015@senstadt,Technische Angaben,Operationen,GetCapabilities
K.k01_06_07ph2015@senstadt,Technische Angaben,Operationen,DescribeFeatureType
K.k01_06_07ph2015@senstadt,Technische Angaben,Operationen,GetFeature
K.k01_06_07ph2015@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/2.1.2
K.k01_06_07ph2015@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.1.1
K.k01_06_07ph2015@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.2.1
K.k01_12_03puff2015@senstadt,Bodenfunktionen und Planungshinweise 2015 (Umweltatlas),Kurzbeschreibung,"Sachdaten zu den Bodenfunktionen und Planungshinweisen für den Bodenschutz 2015, Nutzung und Bodengesellschaften.
Raumbezug Block/Teiblockkarte ISU 5 (Informationssystem Stadt und Umwelt) Stand 2015."
K.k01_12_03puff2015@senstadt,Bodenfunktionen und Planungshinweise 2015 (Umweltatlas),Koordinatensysteme,EPSG:25833
K.k01_12_03puff2015@senstadt,Bodenfunktionen und Planungshinweise 2015 (Umweltatlas),Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
K.k01_12_03puff2015@senstadt,Bodenfunktionen und Planungshinweise 2015 (Umweltatlas),Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2)  der Lizenz lautet ""Umweltatlas Berlin / [Titel des Datensatzes]""."
K.k01_12_03puff2015@senstadt,Bodenfunktionen und Planungshinweise 2015 (Umweltatlas),Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.k01_12_03puff2015@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wfs/data/senstadt/s_boden_wfs4_2015
K.k01_12_03puff2015@senstadt,Technische Angaben,Standard,WFS
K.k01_12_03puff2015@senstadt,Technische Angaben,Version,1.0.0
K.k01_12_03puff2015@senstadt,Technische Angaben,Version,1.1.0
K.k01_12_03puff2015@senstadt,Technische Angaben,Version,2.0.0
K.k01_12_03puff2015@senstadt,Technische Angaben,Operationen,GetCapabilities
K.k01_12_03puff2015@senstadt,Technische Angaben,Operationen,DescribeFeatureType
K.k01_12_03puff2015@senstadt,Technische Angaben,Operationen,GetFeature
K.k01_12_03puff2015@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/2.1.2
K.k01_12_03puff2015@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.1.1
K.k01_12_03puff2015@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.2.1
K.k01_11_11kohlestoffpuff2015@senstadt,Bodenkundliche Kennwerte 2015 (Umweltatlas),Kurzbeschreibung,"Sachdaten zu Bodenkundlichen Kennwerten, Nutzung und Bodengesellschaften.
Raumbezug Block/Teiblockkarte ISU 5 (Informationssystem Stadt und Umwelt) Stand 2015."
K.k01_11_11kohlestoffpuff2015@senstadt,Bodenkundliche Kennwerte 2015 (Umweltatlas),Koordinatensysteme,"EPSG:25833, EPSG:4258"
K.k01_11_11kohlestoffpuff2015@senstadt,Bodenkundliche Kennwerte 2015 (Umweltatlas),Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
K.k01_11_11kohlestoffpuff2015@senstadt,Bodenkundliche Kennwerte 2015 (Umweltatlas),Ausdehnung,"EPSG:4258: 13,08, 52,33, 13,77, 52,69"
K.k01_11_11kohlestoffpuff2015@senstadt,Bodenkundliche Kennwerte 2015 (Umweltatlas),Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2)  der Lizenz lautet ""Umweltatlas Berlin / [Titel des Datensatzes]""."
K.k01_11_11kohlestoffpuff2015@senstadt,Bodenkundliche Kennwerte 2015 (Umweltatlas),Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.k01_11_11kohlestoffpuff2015@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wfs/data/senstadt/s_boden_wfs2_2015
K.k01_11_11kohlestoffpuff2015@senstadt,Technische Angaben,Standard,WFS
K.k01_11_11kohlestoffpuff2015@senstadt,Technische Angaben,Version,1.0.0
K.k01_11_11kohlestoffpuff2015@senstadt,Technische Angaben,Version,1.1.0
K.k01_11_11kohlestoffpuff2015@senstadt,Technische Angaben,Version,2.0.0
K.k01_11_11kohlestoffpuff2015@senstadt,Technische Angaben,Operationen,GetCapabilities
K.k01_11_11kohlestoffpuff2015@senstadt,Technische Angaben,Operationen,DescribeFeatureType
K.k01_11_11kohlestoffpuff2015@senstadt,Technische Angaben,Operationen,GetFeature
K.k01_11_11kohlestoffpuff2015@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/2.1.2
K.k01_11_11kohlestoffpuff2015@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.1.1
K.k01_11_11kohlestoffpuff2015@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.2.1
K.k01_12_04regel2015@senstadt,Bodenfunktionen und Planungshinweise 2015 (Umweltatlas),Kurzbeschreibung,"Sachdaten zu den Bodenfunktionen und Planungshinweisen für den Bodenschutz 2015, Nutzung und Bodengesellschaften.
Raumbezug Block/Teiblockkarte ISU 5 (Informationssystem Stadt und Umwelt) Stand 2015."
K.k01_12_04regel2015@senstadt,Bodenfunktionen und Planungshinweise 2015 (Umweltatlas),Koordinatensysteme,EPSG:25833
K.k01_12_04regel2015@senstadt,Bodenfunktionen und Planungshinweise 2015 (Umweltatlas),Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
K.k01_12_04regel2015@senstadt,Bodenfunktionen und Planungshinweise 2015 (Umweltatlas),Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2)  der Lizenz lautet ""Umweltatlas Berlin / [Titel des Datensatzes]""."
K.k01_12_04regel2015@senstadt,Bodenfunktionen und Planungshinweise 2015 (Umweltatlas),Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.k01_12_04regel2015@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wfs/data/senstadt/s_boden_wfs4_2015
K.k01_12_04regel2015@senstadt,Technische Angaben,Standard,WFS
K.k01_12_04regel2015@senstadt,Technische Angaben,Version,1.0.0
K.k01_12_04regel2015@senstadt,Technische Angaben,Version,1.1.0
K.k01_12_04regel2015@senstadt,Technische Angaben,Version,2.0.0
K.k01_12_04regel2015@senstadt,Technische Angaben,Operationen,GetCapabilities
K.k01_12_04regel2015@senstadt,Technische Angaben,Operationen,DescribeFeatureType
K.k01_12_04regel2015@senstadt,Technische Angaben,Operationen,GetFeature
K.k01_12_04regel2015@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/2.1.2
K.k01_12_04regel2015@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.1.1
K.k01_12_04regel2015@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.2.1
K.wmsk01_11_01selten2015@senstadt,Kriterien zur Bewertung der Bodenfunktionen 2015 (Umweltatlas),Kurzbeschreibung,"Kriterien zur Bewertung der Bodenfunktionen, Nutzung und Bodengesellschaften.
Raumbezug Block/Teiblockkarte ISU 5 (Informationssystem Stadt und Umwelt) Stand 2015."
K.wmsk01_11_01selten2015@senstadt,Kriterien zur Bewertung der Bodenfunktionen 2015 (Umweltatlas),Koordinatensysteme,EPSG:25833
K.wmsk01_11_01selten2015@senstadt,Kriterien zur Bewertung der Bodenfunktionen 2015 (Umweltatlas),Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
K.wmsk01_11_01selten2015@senstadt,Kriterien zur Bewertung der Bodenfunktionen 2015 (Umweltatlas),Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2)  der Lizenz lautet ""Geoportal Berlin / [Titel des Datensatzes]""."
K.wmsk01_11_01selten2015@senstadt,Kriterien zur Bewertung der Bodenfunktionen 2015 (Umweltatlas),Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.wmsk01_11_01selten2015@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wfs/data/senstadt/s_boden_wfs3_2015
K.wmsk01_11_01selten2015@senstadt,Technische Angaben,Standard,WFS
K.wmsk01_11_01selten2015@senstadt,Technische Angaben,Version,1.0.0
K.wmsk01_11_01selten2015@senstadt,Technische Angaben,Version,1.1.0
K.wmsk01_11_01selten2015@senstadt,Technische Angaben,Version,2.0.0
K.wmsk01_11_01selten2015@senstadt,Technische Angaben,Operationen,GetCapabilities
K.wmsk01_11_01selten2015@senstadt,Technische Angaben,Operationen,DescribeFeatureType
K.wmsk01_11_01selten2015@senstadt,Technische Angaben,Operationen,GetFeature
K.wmsk01_11_01selten2015@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/2.1.2
K.wmsk01_11_01selten2015@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.1.1
K.wmsk01_11_01selten2015@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.2.1
K.k01_06_08sumkat2015@senstadt,Bodenkundliche Kennwerte 2015 (Umweltatlas),Kurzbeschreibung,"Sachdaten zu Bodenkundlichen Kennwerten, Nutzung und Bodengesellschaften.
Raumbezug Block/Teiblockkarte ISU 5 (Informationssystem Stadt und Umwelt) Stand 2015."
K.k01_06_08sumkat2015@senstadt,Bodenkundliche Kennwerte 2015 (Umweltatlas),Koordinatensysteme,"EPSG:25833, EPSG:4258"
K.k01_06_08sumkat2015@senstadt,Bodenkundliche Kennwerte 2015 (Umweltatlas),Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
K.k01_06_08sumkat2015@senstadt,Bodenkundliche Kennwerte 2015 (Umweltatlas),Ausdehnung,"EPSG:4258: 13,08, 52,33, 13,77, 52,69"
K.k01_06_08sumkat2015@senstadt,Bodenkundliche Kennwerte 2015 (Umweltatlas),Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2)  der Lizenz lautet ""Umweltatlas Berlin / [Titel des Datensatzes]""."
K.k01_06_08sumkat2015@senstadt,Bodenkundliche Kennwerte 2015 (Umweltatlas),Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.k01_06_08sumkat2015@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wfs/data/senstadt/s_boden_wfs2_2015
K.k01_06_08sumkat2015@senstadt,Technische Angaben,Standard,WFS
K.k01_06_08sumkat2015@senstadt,Technische Angaben,Version,1.0.0
K.k01_06_08sumkat2015@senstadt,Technische Angaben,Version,1.1.0
K.k01_06_08sumkat2015@senstadt,Technische Angaben,Version,2.0.0
K.k01_06_08sumkat2015@senstadt,Technische Angaben,Operationen,GetCapabilities
K.k01_06_08sumkat2015@senstadt,Technische Angaben,Operationen,DescribeFeatureType
K.k01_06_08sumkat2015@senstadt,Technische Angaben,Operationen,GetFeature
K.k01_06_08sumkat2015@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/2.1.2
K.k01_06_08sumkat2015@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.1.1
K.k01_06_08sumkat2015@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.2.1
K.ueberschwemmung@senstadt,Überschwemmungsgebiete (Umweltatlas),Kurzbeschreibung,"Festgesetzte Überschwemmungsgebiete nach §76 Wasserhaushaltsgesetz des Landes Berlin. Überschwemmungsgebiete stellen entsprechend den Anforderungen des Wasserhaushaltsgesetzes die Flächen dar, in denen ein Hochwasserereignis statistisch einmal in 100 Jahren zu erwarten ist. Mit der Festsetzung der Überschwemmungsgebiete wurde das vorläufig gesicherte Überschwemmungsgebiet abgelöst."
K.ueberschwemmung@senstadt,Überschwemmungsgebiete (Umweltatlas),Koordinatensysteme,"EPSG:25833, EPSG:4258"
K.ueberschwemmung@senstadt,Überschwemmungsgebiete (Umweltatlas),Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
K.ueberschwemmung@senstadt,Überschwemmungsgebiete (Umweltatlas),Ausdehnung,"EPSG:4258: 13,08, 52,33, 13,77, 52,69"
K.ueberschwemmung@senstadt,Überschwemmungsgebiete (Umweltatlas),Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2)  der Lizenz lautet ""Geoportal Berlin / [Titel des Datensatzes]""."
K.ueberschwemmung@senstadt,Überschwemmungsgebiete (Umweltatlas),Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.ueberschwemmung@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wfs/data/senstadt/s_ueberschwemmung
K.ueberschwemmung@senstadt,Technische Angaben,Standard,WFS
K.ueberschwemmung@senstadt,Technische Angaben,Version,1.0.0
K.ueberschwemmung@senstadt,Technische Angaben,Version,1.1.0
K.ueberschwemmung@senstadt,Technische Angaben,Version,2.0.0
K.ueberschwemmung@senstadt,Technische Angaben,Operationen,GetCapabilities
K.ueberschwemmung@senstadt,Technische Angaben,Operationen,DescribeFeatureType
K.ueberschwemmung@senstadt,Technische Angaben,Operationen,GetFeature
K.ueberschwemmung@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/2.1.2
K.ueberschwemmung@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.1.1
K.ueberschwemmung@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.2.1
K.k02_13_05verd2017@senstadt,Verdunstung aus Niederschlägen 2017 (Umweltatlas),Kurzbeschreibung,Dargestellt wird die Verdunstung (langjährige Mittelwerte) als Mittel über die Gesamtfläche der dargestellten Flächen (versiegelte und unversiegelte Anteile)
K.k02_13_05verd2017@senstadt,Verdunstung aus Niederschlägen 2017 (Umweltatlas),Koordinatensysteme,"EPSG:25833, EPSG:4258"
K.k02_13_05verd2017@senstadt,Verdunstung aus Niederschlägen 2017 (Umweltatlas),Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
K.k02_13_05verd2017@senstadt,Verdunstung aus Niederschlägen 2017 (Umweltatlas),Ausdehnung,"EPSG:4258: 13,08, 52,33, 13,77, 52,69"
K.k02_13_05verd2017@senstadt,Verdunstung aus Niederschlägen 2017 (Umweltatlas),Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2) der Lizenz lautet ""Umweltatlas Berlin / [Titel des Datensatzes]""."
K.k02_13_05verd2017@senstadt,Verdunstung aus Niederschlägen 2017 (Umweltatlas),Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.k02_13_05verd2017@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wfs/data/senstadt/s02_13_05verd2017
K.k02_13_05verd2017@senstadt,Technische Angaben,Standard,WFS
K.k02_13_05verd2017@senstadt,Technische Angaben,Version,1.0.0
K.k02_13_05verd2017@senstadt,Technische Angaben,Version,1.1.0
K.k02_13_05verd2017@senstadt,Technische Angaben,Version,2.0.0
K.k02_13_05verd2017@senstadt,Technische Angaben,Operationen,GetCapabilities
K.k02_13_05verd2017@senstadt,Technische Angaben,Operationen,DescribeFeatureType
K.k02_13_05verd2017@senstadt,Technische Angaben,Operationen,GetFeature
K.k02_13_05verd2017@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/2.1.2
K.k02_13_05verd2017@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.1.1
K.k02_13_05verd2017@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.2.1
K.k03_11_1emisskfzverkehr@senstadt,Verkehrsbedingte Emissionen 2015 (Umweltatlas),Kurzbeschreibung,Emissionen des Kfz-Verkehrs im übergeordneten Straßennetz 2015
K.k03_11_1emisskfzverkehr@senstadt,Verkehrsbedingte Emissionen 2015 (Umweltatlas),Koordinatensysteme,EPSG:25833
K.k03_11_1emisskfzverkehr@senstadt,Verkehrsbedingte Emissionen 2015 (Umweltatlas),Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
K.k03_11_1emisskfzverkehr@senstadt,Verkehrsbedingte Emissionen 2015 (Umweltatlas),Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2)  der Lizenz lautet ""Geoportal Berlin / [Titel des Datensatzes]""."
K.k03_11_1emisskfzverkehr@senstadt,Verkehrsbedingte Emissionen 2015 (Umweltatlas),Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.k03_11_1emisskfzverkehr@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wfs/data/senstadt/s03_11_1emiss_kfzverkehr
K.k03_11_1emisskfzverkehr@senstadt,Technische Angaben,Standard,WFS
K.k03_11_1emisskfzverkehr@senstadt,Technische Angaben,Version,1.0.0
K.k03_11_1emisskfzverkehr@senstadt,Technische Angaben,Version,1.1.0
K.k03_11_1emisskfzverkehr@senstadt,Technische Angaben,Version,2.0.0
K.k03_11_1emisskfzverkehr@senstadt,Technische Angaben,Operationen,GetCapabilities
K.k03_11_1emisskfzverkehr@senstadt,Technische Angaben,Operationen,DescribeFeatureType
K.k03_11_1emisskfzverkehr@senstadt,Technische Angaben,Operationen,GetFeature
K.k03_11_1emisskfzverkehr@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/2.1.2
K.k03_11_1emisskfzverkehr@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.1.1
K.k03_11_1emisskfzverkehr@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.2.1
K.k03_11_2luftbelastverkehr2020@senstadt,Verkehrsbedingte Luftbelastung im Straßenraum 2020 und 2025 (Umweltatlas),Kurzbeschreibung,Verkehrsbedingte Luftbelastung in ausgewählten Straßenabschnitten mit Prognosen 2020 und 2025
K.k03_11_2luftbelastverkehr2020@senstadt,Verkehrsbedingte Luftbelastung im Straßenraum 2020 und 2025 (Umweltatlas),Koordinatensysteme,"EPSG:25833, EPSG:4258"
K.k03_11_2luftbelastverkehr2020@senstadt,Verkehrsbedingte Luftbelastung im Straßenraum 2020 und 2025 (Umweltatlas),Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
K.k03_11_2luftbelastverkehr2020@senstadt,Verkehrsbedingte Luftbelastung im Straßenraum 2020 und 2025 (Umweltatlas),Ausdehnung,"EPSG:4258: 13,08, 52,33, 13,77, 52,69"
K.k03_11_2luftbelastverkehr2020@senstadt,Verkehrsbedingte Luftbelastung im Straßenraum 2020 und 2025 (Umweltatlas),Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2)  der Lizenz lautet ""Umweltatlas Berlin / [Titel des Datensatzes]""."
K.k03_11_2luftbelastverkehr2020@senstadt,Verkehrsbedingte Luftbelastung im Straßenraum 2020 und 2025 (Umweltatlas),Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.k03_11_2luftbelastverkehr2020@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wfs/data/senstadt/s03_11_2luftbelastverkehr2020
K.k03_11_2luftbelastverkehr2020@senstadt,Technische Angaben,Standard,WFS
K.k03_11_2luftbelastverkehr2020@senstadt,Technische Angaben,Version,1.0.0
K.k03_11_2luftbelastverkehr2020@senstadt,Technische Angaben,Version,1.1.0
K.k03_11_2luftbelastverkehr2020@senstadt,Technische Angaben,Version,2.0.0
K.k03_11_2luftbelastverkehr2020@senstadt,Technische Angaben,Operationen,GetCapabilities
K.k03_11_2luftbelastverkehr2020@senstadt,Technische Angaben,Operationen,DescribeFeatureType
K.k03_11_2luftbelastverkehr2020@senstadt,Technische Angaben,Operationen,GetFeature
K.k03_11_2luftbelastverkehr2020@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/2.1.2
K.k03_11_2luftbelastverkehr2020@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.1.1
K.k03_11_2luftbelastverkehr2020@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.2.1
K.k02_13_02vers2017@senstadt,Versickerung aus Niederschlägen 2017 (Umweltatlas),Kurzbeschreibung,"Dargestellt wird die Versickerung aus Niederschlägen (Sickerwasserrate, langjährige Mittelwerte) als Mittel über die Gesamtfläche der dargestellten Flächen (versiegelte und unversiegelte Anteile)"
K.k02_13_02vers2017@senstadt,Versickerung aus Niederschlägen 2017 (Umweltatlas),Koordinatensysteme,"EPSG:25833, EPSG:4258"
K.k02_13_02vers2017@senstadt,Versickerung aus Niederschlägen 2017 (Umweltatlas),Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
K.k02_13_02vers2017@senstadt,Versickerung aus Niederschlägen 2017 (Umweltatlas),Ausdehnung,"EPSG:4258: 13,08, 52,33, 13,77, 52,69"
K.k02_13_02vers2017@senstadt,Versickerung aus Niederschlägen 2017 (Umweltatlas),Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2) der Lizenz lautet ""Umweltatlas Berlin / [Titel des Datensatzes]""."
K.k02_13_02vers2017@senstadt,Versickerung aus Niederschlägen 2017 (Umweltatlas),Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.k02_13_02vers2017@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wfs/data/senstadt/s02_13_02vers2017
K.k02_13_02vers2017@senstadt,Technische Angaben,Standard,WFS
K.k02_13_02vers2017@senstadt,Technische Angaben,Version,1.0.0
K.k02_13_02vers2017@senstadt,Technische Angaben,Version,1.1.0
K.k02_13_02vers2017@senstadt,Technische Angaben,Version,2.0.0
K.k02_13_02vers2017@senstadt,Technische Angaben,Operationen,GetCapabilities
K.k02_13_02vers2017@senstadt,Technische Angaben,Operationen,DescribeFeatureType
K.k02_13_02vers2017@senstadt,Technische Angaben,Operationen,GetFeature
K.k02_13_02vers2017@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/2.1.2
K.k02_13_02vers2017@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.1.1
K.k02_13_02vers2017@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.2.1
K.k02_13_04verov2017@senstadt,Wasserhaushalt ohne Versiegelung 2017 (Umweltatlas),Kurzbeschreibung,"Wasserhaushaltsgrößen ohne Berücksichtigung der Versiegelung und Eingangsparameter aus dem Modell ABIMO (Sachstand 2017), für ca. 25 000 Block-/Blockteilflächen der Blockkarte des Informationssystems Stadt und Umwelt"
K.k02_13_04verov2017@senstadt,Wasserhaushalt ohne Versiegelung 2017 (Umweltatlas),Koordinatensysteme,EPSG:25833
K.k02_13_04verov2017@senstadt,Wasserhaushalt ohne Versiegelung 2017 (Umweltatlas),Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
K.k02_13_04verov2017@senstadt,Wasserhaushalt ohne Versiegelung 2017 (Umweltatlas),Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2) der Lizenz lautet ""Umweltatlas Berlin / [Titel des Datensatzes]""."
K.k02_13_04verov2017@senstadt,Wasserhaushalt ohne Versiegelung 2017 (Umweltatlas),Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.k02_13_04verov2017@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wfs/data/senstadt/s02_13whaus_novg2017
K.k02_13_04verov2017@senstadt,Technische Angaben,Standard,WFS
K.k02_13_04verov2017@senstadt,Technische Angaben,Version,1.0.0
K.k02_13_04verov2017@senstadt,Technische Angaben,Version,1.1.0
K.k02_13_04verov2017@senstadt,Technische Angaben,Version,2.0.0
K.k02_13_04verov2017@senstadt,Technische Angaben,Operationen,GetCapabilities
K.k02_13_04verov2017@senstadt,Technische Angaben,Operationen,DescribeFeatureType
K.k02_13_04verov2017@senstadt,Technische Angaben,Operationen,GetFeature
K.k02_13_04verov2017@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/2.1.2
K.k02_13_04verov2017@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.1.1
K.k02_13_04verov2017@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.2.1
K.k02_16_verweilzeitsick2003@senstadt,Verweilzeit des Sickerwassers in der ungesättigten Zone 2003 (Umweltatlas),Kurzbeschreibung,"Darstellung der Verweilzeit des Sickerwassers in der ungesättigten Zone, (Maß für die Verschmutzungsempfindlichkeit des Grundwassers)."
